# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.6.4

acopper.name, string, 8018C2A7375BC2A761E29C94204162696C697461746FC2A7375D
points::entity:3c8563a5-ec42-475a-b87b-82fba67281b2, double, C0077568D047A9A0
points::entity:3d70e619-d38f-4769-a467-18fc6fcc3efd, double, 3FE2AB4EC19FC534
points::entity:3d6976f4-47a3-4608-bc7c-b079fd58295f, double, BFDA10F0D6F67E34
points::entity:3de8ed34-17fb-4343-9de0-e65c15e85fc3, double, BFE4AC8FED4C7D22
points::entity:3e7c61c0-f7c0-4515-8dd9-8ea2926d1d0f, double, 40168DB3E79083C9
points::entity:4aafa542-a4cd-4d89-9d6c-589db412cb84, double, BFF07B07E37C3F8E
points::entity:4ad5756d-86e3-4d5b-8c2b-c18443ae5442, double, BFE509E877E04BF0
points::entity:4e9ebf27-2d00-4264-9ceb-47eeab703e65, double, BFCF1FE1F66F35CC
points::entity:4ecfceaa-d2f5-4a13-963c-81c4fe1aa350, double, BFF29A82D50708E2
points::entity:4ee8cd20-4241-4534-80f5-5bd58b324bdf, double, 3FFC7478D750114B
points::entity:04a95593-89a7-4229-bc7e-49cb4b6cecfd, double, BFF33A99B71FDAD9
points::entity:5aab5b95-f5d7-489e-a2a9-47602ecff664, double, BFFD51638A7411F6
points::entity:5bc46407-b623-4e42-8224-4352e52a89ed, double, BFE406E43CF6498A
points::entity:5bdec82d-4b6c-40e5-974f-56a590218aaf, double, BFF307F404060741
points::entity:5d2ead8c-b3ec-4987-aa90-76caabf3a8f6, double, BFCC0DA4FB3299B7
points::entity:5da096b5-bb09-4cde-86dd-93eebdd6f39c, double, C005FD0CAD109DD0
points::entity:5e38be62-1993-4b1d-a15d-8d37b3fac1c7, double, 4001A60116D9C3A8
points::entity:5e270f42-0c9e-4436-a805-9d4d56da67dc, double, BFEB6A1CC9DDC67C
points::entity:5eafc594-5a00-4613-bc0f-0ad72740ade6, double, BFF6243750D8483D
points::entity:5eb10855-47ee-4421-b8dc-7f93566805a1, double, BFE3B4575E206F20
points::entity:6a247181-2b1b-4e18-b56f-9dd8e77e1a32, double, 3FF88D1F06F26D6F
points::entity:6b2dd1bd-1d23-43af-9720-b9b500818cc5, double, BFF85575F5D69D2B
points::entity:6baa3d51-3f4c-4422-86e6-10303c308c2e, double, 40144494CF9AE901
points::entity:6c6aa45e-d754-4195-8f20-539c685705d0, double, 400AD9098101CE80
points::entity:6d3cc557-ac80-4fed-8d78-8e3ebff994b1, double, BFEAB03F38996A8C
points::entity:6d8cd471-9c3d-4722-8d8b-433bf1a5707c, double, 4015E0D1D87448B9
points::entity:6e4f483c-2bff-4354-9d24-7d2719e7d0ac, double, 400159F0E80D4A89
points::entity:7a3dc19f-c842-497b-bdf4-bf0db5f0f95b, double, 401152DA43ED9532
points::entity:7b3e785a-f17b-4a8d-8ec6-60e3af81bb4b, double, BFF3CA149FC1A3AF
points::entity:7b75f146-016c-4d3e-9f17-afdf4ad0cdae, double, BFF36AF338A02CDF
points::entity:7b332dee-1396-4524-b465-9426b5709159, double, BFF33C575FEA6766
points::entity:7cf7c2ce-5ae1-45b2-ba53-eb89dafcc456, double, BFFE4FF21402676A
points::entity:7d79fc31-a039-43ed-b213-8370aa8aa913, double, 3FE6927BE4C991C4
points::entity:7f15ea31-99ce-474c-ab6a-c00bac3f7120, double, BFF2E0091F005D4E
points::entity:8a5429d1-f743-4910-b76d-23b473dc1b97, double, 4040B007BC369E88
points::entity:8aaeac3e-cb5e-4b7d-a2aa-b64e0084f2d3, double, 3FFFC014A628EC28
points::entity:8ab4acab-50b2-42cd-b83b-8ae90a72650a, double, 3FFF593E0F3B8187
points::entity:8b658d3e-c0be-4196-bf34-cab4a6189a62, double, BFDB36087C92689E
points::entity:8bcfdf6f-755a-4fb6-b938-70a82da784e0, double, 400839B5F8C69866
points::entity:8dfd4ca9-1ed7-4353-a8bf-a7d8fbdb766f, double, 3FF0E8E3A696C542
points::entity:008b1e23-9227-4373-9e46-aae5bd041a9e, double, BFE487630465406E
points::entity:9dcba971-f52b-4003-a8fd-fcb94c1fa34c, double, BFF9D4DC900482BC
points::entity:9e1f583b-5ff4-4ae2-be6d-18ae234f9d54, double, BFD5D5D70BEA9DFC
points::entity:12c8aef8-3365-4739-a6d9-c779bbb99200, double, 3FFB546B4556BE1F
points::entity:16e63efd-1b60-4fcf-9452-c696a72dd939, double, 3FE08DDF93165878
points::entity:20b79c00-20f1-4aa6-b4b0-80ede192e785, double, BFFE27355C26BDF2
points::entity:21edb0f7-90b4-459c-9b71-e75226e917ac, double, BFC5C18EE9B08F70
points::entity:22f8ec8d-bd55-4263-a550-602e3b405e6f, double, 40436FE20A3D116E
points::entity:24f8f0d3-1a72-464b-ac0a-8f5ba381be03, double, BFEC30E1B765117D
points::entity:26d0ca73-dae7-48a0-b20a-67aa189030ed, double, 403467CFE529AFFA
points::entity:27ba120e-8b0a-4b9f-92e5-e3d0a2abf72e, double, BFDDA40EF1618DF8
points::entity:27f0ceda-f188-4a2d-b07c-84018d262dc0, double, BFE3976368A69A82
points::entity:31f02e33-d28a-49d0-9a2f-0c25e80825eb, double, BFF12670FCD1543A
points::entity:031e853b-861d-4dcb-8c4a-5fd052844787, double, BFBFB23552AC2417
points::entity:33f190b9-a8da-4bac-93ce-1d37a7fc1955, double, BFE83B824B1644DA
points::entity:38ab05ec-abb8-4b37-8af6-c4c220e38e4f, double, BFF419C130D28492
points::entity:43d96603-edb8-4104-9a37-97b54fe86d91, double, 4003444CB3F287B2
points::entity:45dd8de0-cc42-46a9-9a35-0b954b02a00d, double, 400DE36181030013
points::entity:047f909a-01c1-4b82-ad62-1dee4bcae4c5, double, BFD6F79AD05DF77A
points::entity:48a11eb8-819f-4ea5-9b3f-f89bbfd0f7d8, double, BFE239D933072087
points::entity:50aec417-ee85-48a4-8e4c-6485ccaa8109, double, 40025FEF9820B82A
points::entity:53ecb2ee-9624-47b0-a907-8884785cc6dd, double, C00662A48B612665
points::entity:58eb6f71-ea02-4604-9132-43ed9603c9b3, double, BFE5EF0D85EF382C
points::entity:63f7ce1f-2d7d-4d60-8b1e-7ec43005f446, double, 4002FDEB8596F46C
points::entity:71a57770-03d4-4dc7-892c-e1903d22a98e, double, BFF8ACD86D775684
points::entity:71cca7cf-a367-4d34-855c-ae14efe8e7ea, double, 3FF435E73AAE995E
points::entity:77d2404c-f8b2-4c28-aecb-a504948a875a, double, BFDB1CB71F6A23AE
points::entity:78ae717d-d313-42a2-bf71-2722e7c8f184, double, BFD0D74F4056518E
points::entity:78b2e353-a0f2-4d23-bb67-4ca9569d48a8, double, 40322C6017000A18
points::entity:79fd9dc1-5b26-46e6-8bcd-88068bdf32ca, double, BFEE528AF5554D9E
points::entity:81b5b8ca-c59c-4ef0-b683-27c09a2d0080, double, C00803BA998F37C5
points::entity:83f9bbf8-9230-4596-802b-2aba89986637, double, C00CD7EEA974AF5F
points::entity:84ac39ca-f3b2-4763-944f-10c2ca46a03b, double, BFF6A409D2012CAF
points::entity:85c0fc2c-2de7-4116-95c1-0bc84e31938a, double, BFFBB45F5CD74768
points::entity:86b0da26-11e3-4c6c-b725-95c1a0355e8e, double, 4005A523AD7D5C6E
points::entity:86cc28db-e3f2-4fe8-b2b3-b389deb4cff7, double, BFE73ECFC1D0A204
points::entity:87a0b641-34d9-4c27-adf4-89da736eefc3, double, 40045F46FEA15EC8
points::entity:87daedf7-a2d9-48e5-b5cd-6a46ff92066e, double, BFE7A523E7DE5477
points::entity:90b6b9e5-76f2-4ab2-b623-bfc814002326, double, BFF4DD120AEA2780
points::entity:93c9e31c-df00-45da-82a1-292b8397f406, double, 3FED4E41F2805947
points::entity:97f13809-3435-488b-a856-f96b774767bd, double, C006598256968C5E
points::entity:99e3aa67-70bd-4d10-8c86-e3218de657bd, double, 3FF61A143A98B5DB
points::entity:122da735-d71a-4e4b-8c06-b18f8711ff56, double, BFFE1C9917D93E5D
points::entity:226aacd0-1eb2-422a-866a-43d2cbeafe31, double, 40035197DAC06834
points::entity:262d4ec5-9c75-4504-82bf-aef0758e2f5e, double, BFF8A877F0FBE477
points::entity:0321e98a-16f0-4406-b3d3-d6710c40a061, double, BFC0A1FC14CD867A
points::entity:345eabc3-46eb-4eab-98b1-f56e19ff1e0b, double, BFFD72B39B80D9E2
points::entity:366f9fce-ee9d-4e6b-9292-f30cd078684e, double, 3FE13F6858DCA2DC
points::entity:474bfc3e-4ae7-4052-92e6-87a1fc90a524, double, BFD910AFCB84435A
points::entity:477b27b3-cb5a-4a50-b854-1307517c6148, double, BFD987EC71596286
points::entity:499ca19d-8f24-4257-bd6f-1be9f685583b, double, BFEAFCA33D4B5BE9
points::entity:515dfc8f-8b20-4b9d-ab0f-bf4404c0fccd, double, BFF2E2B57F32D08D
points::entity:581e4dcd-7d7e-4929-9097-31595056f5a9, double, BFF5D9455F72F6F3
points::entity:582e7f4a-6f0f-4075-801d-8ed3a56de47d, double, BFDBBB773CF32E26
points::entity:603ea517-8737-4a79-b1c6-8c0658402a9f, double, BFD0BCF476957186
points::entity:643b24ef-4692-4f4b-8ef0-0866ff191e8e, double, BFECA87942399FA1
points::entity:770eccc2-c9c2-46a0-848b-a75c4ef0272f, double, 402E292095C9B0B5
points::entity:0856d58e-d1f3-434e-bef1-5c4f01dad9de, double, 40096FBF7297220C
points::entity:882a5a5a-bfe3-4a40-94d9-79078af13d89, double, BFD6FA937924AA64
points::entity:886a9f04-0160-4447-aefc-21bc2fd99339, double, 400120816FB0BA67
points::entity:944e76ba-29fb-469a-8343-5cb6dcfa72cb, double, BFEC8B02CDD6AA80
points::entity:981b441d-002a-41e4-a61a-656970736044, double, BFE9AF473A8BFAB1
points::entity:0993c380-3825-4bdc-b4e9-eb671d8c67f0, double, 400B9F8AD4EFB489
points::entity:2016de8d-fb6e-4e1d-91c9-4849f0fd8fcd, double, BFF15F45EE20620C
points::entity:2266bb04-901a-47a9-b937-7ef9112276e6, double, BFE893A5C555BF88
points::entity:2363f241-7f46-42ca-8b33-fb31b1fd2e70, double, 4012B32D1912197A
points::entity:2576b783-a9f3-41a7-8b46-13d519475c38, double, BFF3BCA7E34EC0EC
points::entity:2628bcd5-c71a-4237-a8f8-ddccc6e5c2d8, double, 4018ED1B85C3CDCB
points::entity:2695b826-cacc-4535-b9d7-e461a94224c5, double, BFCE6939D5F0707D
points::entity:2814c0ad-4098-493b-bfe4-adfea3019087, double, BFFDF4551FCBFE4E
points::entity:2874ac24-c54e-4f8e-b4c8-f9576a8a10f2, double, C001A0115D591F38
points::entity:3845ea26-612d-46bc-9d01-d2f90af7b87e, double, BFC75B679F0F4CA8
points::entity:3868c355-1586-4944-a006-a770be54688b, double, 40188B366F17BA5C
points::entity:3907f6c2-8fbf-4dae-bea7-cbc958dbe73a, double, C0054189C47E3F06
points::entity:5690c7cb-4cb3-413c-aea2-07fd48d632c0, double, BFFF879DE1356141
points::entity:5898fccb-e4a5-4bb1-8a75-9b2d550e27e4, double, BFF3E8C1B4025803
points::entity:6460b7ff-3271-47aa-9949-75f96d58709e, double, BFFE2A9E65C03374
points::entity:7212efbf-3deb-4f1f-acb1-06207109f0f7, double, BFF5026A1E94EFEA
points::entity:7214a112-d11a-4813-bb5d-c45a96818a17, double, BFE5E02DBD3D55CF
points::entity:8058df62-9f3e-4a16-8df8-b3f54d0d905f, double, BFDD5137155D5844
points::entity:8375ee18-829b-4d93-af93-a264cf8a0858, double, BFF9E1440E94D8D3
points::entity:8670c1bc-c974-403c-a7be-3ae7805dfa70, double, 3FE921CF85478F00
points::entity:8713c1e2-e6ba-407f-8866-45ef4f17ca3b, double, BFE889118BC30EEA
points::entity:9897f657-2ba3-4bc1-b942-a2293b17d3c9, double, 3FF1A2B8FC1C7286
points::entity:18797ad1-cd54-4fb6-bc2d-ee2a73fcb9b6, double, BFD10E368D55DAD8
points::entity:22763c24-fa31-4f84-b76f-be9e7be853d7, double, BFD9A4A0445599D0
points::entity:28129ebe-e423-4ccf-973f-41fbe3996d25, double, C0045FBE865A737B
points::entity:38416d7a-e672-42ca-9996-1faac706712a, double, 40072E9BECBAAF33
points::entity:43162b6d-1dd1-4c6c-862c-3ea280470ea5, double, BFDEF73398D4C8FE
points::entity:53090ee0-7fd2-4d43-8761-73a094f8c10a, double, BFF513E82D148A77
points::entity:65187bc9-db90-4950-80b1-614dd5313573, double, BFE51ECCCEC1BC28
points::entity:70554bd3-1f40-4134-b91c-d05bb54411e0, double, BFF8468459BCBDE0
points::entity:90995bae-e04f-4d13-9a7a-c45bdd5a0e6a, double, 400B21A0F7CC82BD
points::entity:96702ddb-eb4d-4c40-8ebd-296b26643a3b, double, BFEEFD45F82724A9
points::entity:126192a2-e668-496b-8321-f90eee35553b, double, BFF4514F11580895
points::entity:509274b2-77ad-4921-8e75-3e393169903b, double, 401304753E6CC8BB
points::entity:538979a4-3126-4878-85d1-f00849401585, double, BFE6020C403A8EE8
points::entity:586520cd-563c-495a-a604-2a2246e48ffe, double, 4009A98E767A57FF
points::entity:662961fd-16cf-4596-884b-fba49fdb0600, double, BFE2B9292150310C
points::entity:725412b9-315f-4d79-bb58-e1f8499a15c9, double, 3FF5134D4EACED17
points::entity:835741bb-0999-474a-8121-fc34a21447bd, double, BFFE7EC6621CC682
points::entity:910494f6-2c12-40cb-ba1f-4d8a7516a071, double, BFED742DD7C2A661
points::entity:8117121a-edce-4a96-9814-ac81ea274700, double, C0004D8AFD398BF1
points::entity:19678221-ed02-4601-862c-eb847b3a32d1, double, BFFE7A0E25557AE6
points::entity:37175586-134f-400c-bee8-97f038b31b73, double, BFFF26EA06AEA710
points::entity:46038985-542b-4a70-aef1-eea7aee36e35, double, BFF0669B7FCC5786
points::entity:51662779-85f6-47be-a483-27c5f383d1d3, double, BFD625D3E329EDDE
points::entity:a0a825a5-0c0b-416e-9a06-c6d5a9b55004, double, BFF72578A4ED6410
points::entity:a00f4028-6108-4b66-9b26-908940b8f05f, double, 40053C810A2783C6
points::entity:a2aac3de-2bba-462e-a2eb-91c0545eb8dd, double, BFE8E9AA211C5BF6
points::entity:a2cffefb-4937-4dbb-ad86-67b31a951ca6, double, BFF61450758640A1
points::entity:a4c77959-271c-454c-b89c-ec7fc73f82fe, double, 4001AF6C8BD115DA
points::entity:a7a379ef-a254-4676-9879-b03df58a3fe0, double, 40275607E28B09BB
points::entity:a7f09989-a246-4298-b2bb-f10cf2144621, double, BFF6903AEFBB706C
points::entity:a8afb623-9001-41b2-a5e7-36a10591d8bc, double, BFD9C0C87C431A78
points::entity:a8c1f56d-b036-40ff-8f51-b2c8a9a2df5b, double, BFF6833D8B749F5E
points::entity:a8de461e-cdf9-4772-8128-9b101b55ea2f, double, 4033065DA12A55E8
points::entity:a13d78e5-e29c-40b2-a5d5-d7c17c52f713, double, BFF007660B030D0E
points::entity:a061ed4d-48dd-4537-9718-0253c4436a94, double, 402112F1CC93AF64
points::entity:a70cca56-3052-4fc4-b908-20a3cf4b74d8, double, BFF0D88345922D22
points::entity:a88a3141-6502-4459-a728-5640eb0f838b, double, 400BB3C3E5A60D1D
points::entity:a257b7f3-f666-4851-905a-7f17796cfdeb, double, 4003C004D86BA88A
points::entity:a5314d04-257b-4bf2-be71-88f40c3f8663, double, BFF37408A1DC4886
points::entity:ade0e719-7321-4adb-bbe1-1878f2ea2db2, double, 3FEAB8F9A0084B72
points::entity:aee184b9-39ac-4a65-bd33-21952bf94446, double, 4005AE9740DB1D15
points::entity:afac772b-2b67-46d8-b14d-583295d55f27, double, BFE99FAACE60DA9C
points::entity:afaf08cb-d029-4e0d-8de7-d24860a0ed99, double, BFFF3F6FF95BBADF
points::entity:b0bb773e-8ea6-436e-a231-ee1aa99d451d, double, BFF6262F35DF3BDD
points::entity:b2f0bb16-30cd-458e-806b-82e6f2579404, double, BFEF9544725B55D8
points::entity:b2f5227e-9222-43e7-8fb8-d5e0352968e9, double, C010B6B7F61A91FA
points::entity:b3ca2751-5085-44f9-b31f-799b01f0ced9, double, BFE4E434EF90D199
points::entity:b8b08561-b609-418a-8b8a-8d4a2ee09c94, double, 402130A7BB9B0778
points::entity:b8e3ea8f-a41d-42d3-b5ca-a58bbf906e81, double, 40053A62ACAAC35A
points::entity:b43c2d84-6d93-4bfd-8f8f-6abae0753fe1, double, BFEB3FBC3A7410C1
points::entity:b55b6319-ec81-4070-8ec4-eef7b9bb17fe, double, BFFF2BD986BFBE46
points::entity:b76c43f1-0530-4982-8535-ec5e1616f370, double, BFFB5A11856D8C15
points::entity:b4496d59-0c14-442a-951b-b64f846d3a66, double, BFF164359A3E6C8E
points::entity:b29443b1-d244-4dc2-a5bf-02518a675cc7, double, BFF8CB8430D6F939
points::entity:b57241d4-e261-4f1f-8807-66c1494093a2, double, 401A3433453A15DA
points::entity:ba2917ac-eb2b-45d2-8950-000741fd3e87, double, C005AADCEEE74AD4
points::entity:bba8f3fd-33ad-4381-a92f-2216361943cb, double, 4008462874DE35EB
points::entity:bd7f776c-eab7-4ab1-931c-a4d788a9d4e7, double, 40103B60613771E1
points::entity:bda960d4-1833-47ba-a9bd-26c1274f3ca2, double, BFEF2250EA9547F6
points::entity:bf444bc6-62fc-42db-891d-d3c9d499e2c4, double, BFD0366B8451C604
points::entity:bfbcfd35-9862-4ded-a0ba-fc65fec8cf9d, double, BFE569540F16115C
points::entity:c0d98a5f-ee50-449e-972d-0e63781e407b, double, 400646EE1FBD6092
points::entity:c2ae0b9f-233e-499d-9ee4-dddc1129c341, double, BFF221A11B79395A
points::entity:c4b1f352-bbac-4184-9839-3e5bbb77869f, double, BFF1BAB8FA282C10
points::entity:c7e78d92-2327-4f51-b07e-28b632ad0d22, double, BFD3C0E512D8F8FA
points::entity:c8c9e38a-9ef8-4413-b4ef-a914b07f91a0, double, BFCDEB93601558CA
points::entity:c8ebe93d-5bc7-46ad-b002-73558eb00ebc, double, BFFB710EC0035363
points::entity:c9bfdae9-9a18-43fb-adb4-e11d0f0770f6, double, 40319CECB36E2964
points::entity:c31d5da1-638f-4e41-aebe-d13aef188dd0, double, BFFEC7D876EC354E
points::entity:c47c2410-bbce-4031-96ef-058c354ba6d8, double, BFF775934E797B0F
points::entity:c155c7aa-788a-4a2b-bc09-0241f2a3251a, double, 4002F6FA0B84ADC2
points::entity:c299c17c-3013-488a-852f-962cf19ecc8f, double, C000A3692A526182
points::entity:c406ee36-c6a2-46e6-bbb7-720ce3dc65eb, double, 400B5C9080527259
points::entity:c655bd74-e050-4fb8-9080-80751ca340b9, double, BFECF437F6F7B502
points::entity:c661edf0-d6f2-47f8-892b-4ae04adb65ff, double, 3FE8E17C43A88F3B
points::entity:c820d8d9-b603-4750-b901-ac11fd1431a9, double, BFBFB66F2D0C5FB7
points::entity:c3479c34-5a79-4f5a-95b1-abbf34e88d5b, double, 402C2381506F809C
points::entity:c10509ec-96f8-4bc6-99eb-a1b147adb0b6, double, 3FF746306AE34FD0
points::entity:ccd5f161-bd3b-4005-b9c6-a1cb6615c67a, double, 40035A8C267A4592
points::entity:ccde64d6-b751-4dc7-a155-d869b1f29b15, double, BFEC07E277F1B586
points::entity:cd55d0c7-4f10-44a7-a6f6-bbbc7859e83b, double, 40073739B67D2F38
points::entity:cd593762-b0ed-4726-89ba-65e486dca895, double, BFF1C6AB2287EE5C
points::entity:ced6aebe-81f0-4f6c-9245-6a16df18a31f, double, 3FFAB622699E2C4C
points::entity:cfb2c39d-eb68-4dfb-994c-c2424a5236ae, double, 40526FFFF9D51EBC
points::entity:cfbba7f9-eaed-4f94-ad60-9c0e131743a4, double, BFE94B4DAA661DE7
points::entity:cfc4ad68-e681-4a7a-807f-0fdd26f33954, double, 402F572BCF2831FE
points::entity:d4c3bb1b-20d5-4930-a9e7-9c443eba8529, double, 40107BC9EA5977D5
